instances,approach_20
0,109.703125
1000,109.703125
2000,109.703125
3000,109.703125
4000,109.703125
5000,109.703125
6000,109.703125
7000,109.703125
8000,109.7578125
9000,109.7578125
10000,145.9609375
11000,145.9609375
12000,160.2265625
13000,160.2265625
14000,160.2265625
15000,160.2265625
16000,160.2265625
17000,196.25
18000,196.25
19000,196.484375
20000,160.1953125
21000,160.1953125
22000,160.1953125
23000,160.1953125
24000,160.1953125
25000,160.25
26000,210.6875
27000,210.6875
28000,210.6875
29000,210.6875
30000,246.9453125
31000,246.9453125
32000,261.2421875
33000,261.2421875
34000,261.296875
35000,261.296875
36000,311.734375
37000,347.7265625
38000,347.9921875
39000,362.2578125
40000,362.2578125
41000,367.421875
42000,448.7734375
43000,449.0390625
44000,463.328125
45000,513.828125
46000,513.8828125
47000,549.90625
48000,673.03125
49000,756.9609375
50000,952.859375
51000,182.21875
52000,182.21875
53000,182.21875
54000,182.21875
55000,182.21875
56000,182.21875
57000,182.21875
58000,182.21875
59000,182.21875
60000,120.078125
61000,120.078125
62000,120.078125
63000,120.078125
64000,120.078125
65000,120.078125
66000,120.078125
67000,120.078125
68000,120.078125
69000,120.078125
70000,120.078125
71000,120.078125
72000,120.078125
73000,120.078125
74000,120.078125
75000,120.078125
76000,120.078125
77000,120.078125
78000,120.078125
79000,120.078125
80000,120.078125
81000,120.078125
82000,120.078125
83000,120.078125
84000,120.078125
85000,120.078125
86000,120.078125
87000,120.078125
88000,120.078125
89000,120.078125
90000,120.078125
91000,120.078125
92000,120.078125
93000,120.078125
94000,120.078125
95000,120.078125
96000,120.078125
97000,120.078125
98000,120.078125
99000,120.078125
100000,120.078125
