instances,approach_3
0,7.140625
1000,54.7578125
2000,65.515625
3000,58.25
4000,58.25
5000,65.5
6000,65.5
7000,65.546875
8000,65.546875
9000,65.546875
10000,65.546875
11000,65.546875
12000,65.546875
13000,65.546875
14000,59.8203125
15000,59.8203125
16000,59.8203125
17000,69.015625
18000,69.015625
19000,69.015625
20000,69.015625
21000,59.8515625
22000,69.015625
23000,69.015625
24000,69.015625
25000,69.015625
26000,69.015625
27000,69.015625
28000,69.015625
29000,69.015625
30000,69.015625
31000,69.015625
32000,69.015625
33000,69.015625
34000,69.015625
35000,69.015625
36000,69.015625
37000,69.015625
38000,69.015625
39000,69.015625
40000,70.5234375
41000,70.4765625
42000,70.5234375
43000,70.5234375
44000,70.5234375
45000,70.5234375
46000,70.5234375
47000,70.5234375
48000,70.5234375
49000,70.5234375
50000,70.5234375
