instances,approach_0
0,46.921875
1000,71.3515625
2000,95.6015625
3000,95.6015625
4000,95.6015625
5000,95.6015625
6000,95.6015625
7000,95.6015625
8000,95.6015625
9000,95.6015625
10000,119.8515625
11000,119.8515625
12000,101.734375
13000,119.8515625
14000,119.8515625
15000,125.9609375
16000,125.9609375
17000,125.9609375
18000,125.9609375
19000,126.015625
20000,162.2109375
21000,144.125
22000,162.359375
23000,180.2421875
24000,168.4375
25000,186.5546875
26000,204.578125
27000,216.9375
28000,223.0703125
29000,241.2421875
30000,241.125
31000,241.2421875
32000,241.125
33000,241.2421875
34000,223.125
35000,241.125
36000,241.125
37000,241.125
38000,241.2421875
39000,241.2421875
40000,241.2421875
41000,241.2421875
42000,241.2421875
43000,241.2421875
44000,241.2421875
45000,241.2421875
46000,241.2421875
47000,241.2421875
48000,241.2421875
49000,241.2421875
50000,241.2421875
