instances,approach_21
0,112.0390625
1000,166.6875
2000,166.6171875
3000,115.8515625
4000,122.9296875
5000,122.9765625
6000,123.0
7000,123.0234375
8000,123.046875
9000,123.046875
10000,123.046875
11000,123.046875
12000,123.046875
13000,123.046875
14000,123.046875
15000,123.046875
16000,123.046875
17000,123.046875
18000,123.046875
19000,123.046875
20000,123.046875
21000,123.046875
22000,123.046875
23000,123.046875
24000,123.046875
25000,123.046875
26000,123.046875
27000,123.046875
28000,123.046875
29000,123.046875
30000,123.046875
31000,123.046875
32000,123.046875
33000,123.046875
34000,123.046875
35000,123.046875
36000,123.046875
37000,123.046875
38000,123.046875
39000,123.046875
40000,123.046875
41000,123.046875
42000,123.046875
43000,123.046875
44000,123.046875
45000,123.046875
46000,123.046875
47000,123.046875
48000,123.046875
49000,123.046875
50000,123.046875
