instances,approach_23
0,94.1640625
1000,94.1484375
2000,94.3828125
3000,94.359375
4000,94.3359375
5000,94.3359375
6000,94.3125
7000,94.3125
8000,94.3125
9000,94.3125
10000,94.3125
11000,71.6796875
12000,71.6796875
13000,71.6796875
14000,71.6796875
15000,71.6796875
16000,71.6796875
17000,71.6796875
18000,71.6796875
19000,71.6796875
20000,112.59375
21000,155.0625
22000,242.90625
23000,195.90625
24000,196.046875
25000,130.6640625
26000,130.5625
27000,130.59375
28000,179.71875
29000,336.984375
30000,336.9609375
31000,355.0546875
32000,314.4609375
33000,336.9609375
34000,112.6875
35000,159.2265625
36000,177.34375
37000,201.7421875
38000,242.171875
39000,242.171875
40000,224.2890625
41000,224.3828125
42000,224.3828125
43000,224.3828125
44000,202.2734375
45000,202.1875
46000,202.1640625
47000,201.953125
48000,202.140625
49000,224.6171875
50000,224.6171875
