instances,approach_0
0,87.90625
1000,87.90625
2000,134.9609375
3000,134.9609375
4000,134.9609375
5000,145.609375
6000,181.8671875
7000,181.8671875
8000,192.515625
9000,192.515625
10000,192.515625
11000,192.515625
12000,228.7734375
13000,239.421875
14000,239.421875
15000,286.328125
16000,322.3203125
17000,322.5859375
18000,333.234375
19000,380.140625
20000,416.3671875
21000,416.3984375
22000,416.3984375
23000,499.5
24000,582.5703125
25000,582.5703125
26000,701.1953125
27000,737.890625
28000,737.890625
29000,784.78125
30000,822.328125
31000,869.1953125
32000,926.5
33000,926.734375
34000,890.5625
35000,947.96875
36000,947.96875
37000,947.96875
38000,983.9921875
39000,984.2265625
40000,984.2265625
41000,1020.5078125
42000,1020.5078125
43000,1020.5078125
44000,1020.5078125
45000,986.1015625
46000,986.1015625
47000,996.71875
48000,996.71875
49000,996.71875
50000,996.71875
