instances,approach_23
0,95.6640625
1000,86.46875
2000,86.421875
3000,86.421875
4000,86.4453125
5000,86.4453125
6000,113.875
7000,104.671875
8000,104.671875
9000,104.6953125
10000,104.6953125
11000,104.6953125
12000,104.71875
13000,124.890625
14000,145.015625
15000,144.9921875
16000,144.96875
17000,150.203125
18000,133.8359375
19000,133.90625
20000,133.90625
21000,141.1015625
22000,141.1015625
23000,141.125
24000,141.1953125
25000,141.1953125
26000,148.4140625
27000,148.4140625
28000,95.8984375
29000,112.3515625
30000,206.9609375
31000,223.203125
32000,263.2890625
33000,305.359375
34000,219.875
35000,228.875
36000,228.828125
37000,212.546875
38000,212.546875
39000,214.484375
40000,221.6953125
41000,221.625
42000,221.6015625
43000,221.6015625
44000,232.5234375
45000,232.5703125
46000,241.7109375
47000,241.7109375
48000,241.6875
49000,261.84375
50000,261.84375
