instances,approach_23
0,179.953125
1000,135.0546875
2000,135.03125
3000,135.03125
4000,135.03125
5000,135.0078125
6000,134.984375
7000,134.984375
8000,134.984375
9000,134.984375
10000,134.984375
11000,134.984375
12000,134.9609375
13000,134.9609375
14000,134.9609375
15000,134.9375
16000,134.9375
17000,134.9375
18000,134.9375
19000,134.9375
20000,134.9375
21000,134.9375
22000,134.9375
23000,134.9375
24000,134.9375
25000,134.9375
26000,134.9375
27000,134.9375
28000,134.9375
29000,134.9375
30000,134.9375
31000,134.9375
32000,134.9375
33000,134.9375
34000,134.9375
35000,134.9375
36000,134.9375
37000,134.9375
38000,134.9375
39000,134.9375
40000,134.9375
41000,134.9375
42000,134.9375
43000,134.9375
44000,134.9375
45000,134.9375
46000,134.9375
47000,134.9375
48000,134.9375
49000,134.9375
50000,134.9375
