instances,approach_20
0,29.671875
1000,29.671875
2000,65.890625
3000,79.9609375
4000,87.2265625
5000,94.5
6000,94.5
7000,92.421875
8000,101.6328125
9000,108.875
10000,108.953125
11000,108.953125
12000,115.9765625
13000,115.9765625
14000,123.2734375
15000,128.4140625
16000,137.6484375
17000,144.9453125
18000,135.4921875
19000,166.140625
20000,158.96875
21000,159.0625
22000,159.1171875
23000,166.3359375
24000,166.3828125
25000,173.4921875
26000,188.0
27000,188.0
28000,180.7890625
29000,180.8125
30000,188.03125
31000,180.8125
32000,180.8125
33000,180.8125
34000,180.6953125
35000,209.6015625
36000,209.6015625
37000,216.84375
38000,231.2265625
39000,231.2578125
40000,224.0390625
41000,259.6015625
42000,202.4375
43000,202.4375
44000,209.5078125
45000,224.0390625
46000,224.0390625
47000,231.2578125
48000,250.453125
49000,238.4765625
50000,322.0
51000,29.859375
52000,29.859375
53000,29.859375
54000,29.859375
55000,51.703125
56000,66.0390625
57000,87.640625
58000,116.4921875
59000,116.5390625
60000,109.2734375
61000,116.375
62000,116.375
63000,116.375
64000,123.59375
65000,123.4453125
66000,130.7109375
67000,130.7109375
68000,137.9296875
69000,137.8828125
70000,144.90625
71000,144.953125
72000,166.5546875
73000,159.3359375
74000,173.6484375
75000,173.6484375
76000,173.671875
77000,180.921875
78000,180.921875
79000,166.4375
80000,173.65625
81000,180.921875
82000,173.65625
83000,171.484375
84000,185.9921875
85000,193.0625
86000,202.3203125
87000,202.3203125
88000,230.84375
89000,230.8984375
90000,230.9296875
91000,230.9296875
92000,230.9765625
93000,230.9765625
94000,230.9765625
95000,230.9765625
96000,237.90625
97000,245.171875
98000,245.21875
99000,245.171875
100000,245.171875
