instances,approach_0
0,46.921875
1000,46.921875
2000,46.921875
3000,53.2109375
4000,53.2109375
5000,53.2109375
6000,53.2109375
7000,53.2109375
8000,53.2109375
9000,53.2109375
10000,53.2109375
11000,53.2109375
12000,53.2109375
13000,53.2109375
14000,53.2109375
15000,53.2109375
16000,53.2109375
17000,53.2109375
18000,53.2109375
19000,53.2109375
20000,53.2109375
21000,53.2109375
22000,53.2109375
23000,53.2109375
24000,53.2109375
25000,53.2109375
26000,53.2109375
27000,53.2109375
28000,53.2109375
29000,53.2109375
30000,53.2109375
31000,53.2109375
32000,53.2109375
33000,53.2109375
34000,53.2109375
35000,53.2109375
36000,53.2109375
37000,53.2109375
38000,53.2109375
39000,53.2109375
40000,53.2109375
41000,53.2109375
42000,53.2109375
43000,53.2109375
44000,53.2109375
45000,53.2109375
46000,53.2109375
47000,53.2109375
48000,53.2109375
49000,53.2109375
50000,53.2109375
51000,53.2109375
52000,53.2109375
53000,53.2109375
54000,53.2109375
55000,53.2109375
56000,53.2109375
57000,53.2109375
58000,53.2109375
59000,53.2109375
60000,53.2109375
61000,53.2109375
62000,53.2109375
63000,53.2109375
64000,53.2109375
65000,53.2109375
66000,53.2109375
67000,53.2109375
68000,53.2109375
69000,53.2109375
70000,53.2109375
71000,53.2109375
72000,53.2109375
73000,53.2109375
74000,53.2109375
75000,53.2109375
76000,53.2109375
77000,53.2109375
78000,53.2109375
79000,53.2109375
80000,53.2109375
81000,53.2109375
82000,53.2109375
83000,53.2109375
84000,53.2109375
85000,53.2109375
86000,53.2109375
87000,53.2109375
88000,53.2109375
89000,53.2109375
90000,53.2109375
91000,53.2109375
92000,53.2109375
93000,53.2109375
94000,53.2109375
95000,53.2109375
96000,53.2109375
97000,53.2109375
98000,53.2109375
99000,53.2109375
100000,53.2109375
101000,53.2109375
102000,53.2109375
103000,53.2109375
104000,53.2109375
105000,53.2109375
106000,53.2109375
107000,53.2109375
108000,53.2109375
109000,53.2109375
110000,53.2109375
111000,53.2109375
112000,53.2109375
113000,53.2109375
114000,53.2109375
115000,53.265625
116000,53.265625
117000,53.265625
118000,71.3828125
119000,71.3828125
120000,71.3828125
121000,71.3828125
122000,71.3828125
123000,71.3828125
124000,71.3828125
125000,77.4921875
126000,77.4921875
127000,77.4921875
128000,77.546875
129000,77.546875
130000,77.546875
131000,77.546875
132000,77.546875
133000,77.546875
134000,77.546875
135000,77.546875
136000,77.546875
137000,77.546875
138000,77.546875
139000,77.546875
140000,77.546875
141000,77.546875
142000,77.546875
143000,54.859375
144000,77.546875
145000,77.546875
146000,77.546875
147000,77.546875
148000,77.546875
149000,77.546875
150000,77.546875
