instances,approach_23
0,308.0546875
1000,344.1328125
2000,344.109375
3000,308.703125
4000,308.421875
5000,308.3515625
6000,308.28125
7000,308.2109375
8000,308.140625
9000,308.1171875
10000,308.09375
11000,308.09375
12000,308.09375
13000,308.09375
14000,308.09375
15000,263.1875
16000,263.1875
17000,263.1875
18000,263.1640625
19000,263.140625
20000,263.140625
21000,263.140625
22000,263.140625
23000,263.140625
24000,263.140625
25000,263.140625
26000,263.140625
27000,263.1640625
28000,263.1640625
29000,263.1640625
30000,263.1640625
31000,263.1640625
32000,263.1640625
33000,263.1640625
34000,263.1640625
35000,263.1640625
36000,263.1640625
37000,263.1640625
38000,263.1640625
39000,263.1640625
40000,263.1640625
41000,263.1640625
42000,263.1640625
43000,263.1640625
44000,263.1640625
45000,263.1640625
46000,263.1640625
47000,263.1640625
48000,263.1640625
49000,263.1640625
50000,263.1640625
