instances,approach_0
0,46.921875
1000,46.921875
2000,46.921875
3000,95.6015625
4000,119.875
5000,119.9296875
6000,162.296875
7000,180.46875
8000,180.46875
9000,222.7421875
10000,222.890625
11000,235.1015625
12000,271.4140625
13000,307.5
14000,307.734375
15000,289.6171875
16000,307.734375
17000,307.734375
18000,356.1640625
19000,398.4921875
20000,404.59375
21000,441.0
22000,501.359375
23000,543.8671875
24000,543.8671875
25000,567.9921875
26000,628.3515625
27000,634.5078125
28000,695.1015625
29000,719.34375
30000,719.34375
31000,719.4609375
32000,743.703125
33000,731.6640625
34000,731.6640625
35000,731.6640625
36000,731.6640625
37000,731.6640625
38000,749.78125
39000,715.1015625
40000,715.1015625
41000,715.1015625
42000,715.1015625
43000,715.1015625
44000,715.1015625
45000,715.1015625
46000,715.1015625
47000,715.1015625
48000,733.125
49000,733.2734375
50000,733.2734375
