instances,approach_2
0,46.921875
1000,46.921875
2000,46.921875
3000,95.6171875
4000,95.6171875
5000,95.6171875
6000,95.6171875
7000,119.875
8000,144.15625
9000,162.15625
10000,162.2734375
11000,162.2734375
12000,144.15625
13000,144.15625
14000,204.5546875
15000,186.5546875
16000,168.4375
17000,168.4375
18000,186.4609375
19000,168.4921875
20000,186.609375
21000,174.609375
22000,192.609375
23000,192.609375
24000,174.609375
25000,174.609375
26000,174.609375
27000,174.609375
28000,174.609375
29000,174.609375
30000,151.921875
31000,174.609375
32000,174.609375
33000,192.609375
34000,192.7265625
35000,174.609375
36000,174.6640625
37000,192.6640625
38000,192.6640625
39000,192.6640625
40000,174.71875
41000,192.71875
42000,192.71875
43000,192.71875
44000,174.71875
45000,174.71875
46000,192.71875
47000,174.71875
48000,174.71875
49000,174.71875
50000,174.71875
