instances,approach_0
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,44.015625
4000,44.015625
5000,72.7578125
6000,76.1953125
7000,76.25
8000,83.515625
9000,83.515625
10000,76.25
11000,83.515625
12000,83.515625
13000,86.8984375
14000,86.9453125
15000,94.2109375
16000,112.1796875
17000,104.9609375
18000,112.2265625
19000,126.328125
20000,140.8828125
21000,158.9609375
22000,158.9921875
23000,166.28125
24000,169.765625
25000,191.46875
26000,184.25
27000,191.515625
28000,205.6875
29000,198.421875
30000,205.640625
31000,198.46875
32000,198.46875
33000,209.125
34000,209.21875
35000,209.21875
36000,216.4375
37000,209.21875
38000,219.890625
39000,219.9453125
40000,227.1640625
41000,234.5
42000,234.5859375
43000,234.5859375
44000,248.734375
45000,252.140625
46000,259.359375
47000,266.625
48000,252.171875
49000,259.4375
50000,259.4375
