instances,approach_21
0,119.3515625
1000,153.984375
2000,185.0859375
3000,192.2109375
4000,203.1171875
5000,132.4765625
6000,155.859375
7000,192.4765625
8000,141.21875
9000,141.21875
10000,141.1953125
11000,141.1953125
12000,141.1953125
13000,141.1953125
14000,152.1953125
15000,161.3359375
16000,168.578125
17000,168.53125
18000,168.5078125
19000,195.9375
20000,195.9140625
21000,195.84375
22000,159.859375
23000,183.2890625
24000,183.265625
25000,183.1953125
26000,183.1953125
27000,217.640625
28000,112.3046875
29000,139.8125
30000,157.8203125
31000,203.234375
32000,203.2578125
33000,203.2109375
34000,243.5390625
35000,250.7578125
36000,241.5625
37000,241.5390625
38000,291.1015625
39000,305.453125
40000,134.109375
41000,134.0859375
42000,134.0859375
43000,134.0859375
44000,134.0859375
45000,134.109375
46000,134.109375
47000,134.109375
48000,134.109375
49000,134.109375
50000,134.109375
