instances,approach_0
0,46.921875
1000,46.921875
2000,46.921875
3000,137.875
4000,156.1328125
5000,156.046875
6000,138.046875
7000,138.046875
8000,138.046875
9000,138.046875
10000,138.046875
11000,138.046875
12000,162.2734375
13000,144.15625
14000,162.15625
15000,162.2734375
16000,144.15625
17000,144.15625
18000,144.15625
19000,162.2734375
20000,162.2734375
21000,144.15625
22000,144.15625
23000,162.15625
24000,162.15625
25000,144.15625
26000,162.15625
27000,204.515625
28000,186.3984375
29000,168.3984375
30000,186.515625
31000,204.515625
32000,186.3984375
33000,204.5390625
34000,222.5390625
35000,188.078125
36000,210.765625
37000,210.6484375
38000,176.0703125
39000,216.875
40000,216.78125
41000,235.015625
42000,253.0390625
43000,235.0703125
44000,259.1484375
45000,259.171875
46000,277.3125
47000,295.2265625
48000,295.34375
49000,295.4609375
50000,295.4609375
