instances,approach_23
0,177.3984375
1000,201.6484375
2000,201.578125
3000,201.53125
4000,201.53125
5000,201.53125
6000,201.53125
7000,201.90625
8000,201.8359375
9000,179.2109375
10000,179.1875
11000,179.1875
12000,179.1875
13000,179.1875
14000,179.1875
15000,179.1875
16000,179.1875
17000,179.1875
18000,179.1875
19000,179.1875
20000,179.1875
21000,179.1875
22000,179.1875
23000,179.1875
24000,179.328125
25000,179.28125
26000,179.28125
27000,179.234375
28000,179.2109375
29000,179.328125
30000,197.375
31000,197.3515625
32000,156.5078125
33000,156.53125
34000,156.578125
35000,156.53125
36000,156.53125
37000,156.5546875
38000,156.484375
39000,156.5078125
40000,156.5078125
41000,156.5078125
42000,156.5078125
43000,156.5078125
44000,156.5078125
45000,156.53125
46000,156.53125
47000,156.5546875
48000,156.53125
49000,156.53125
50000,156.53125
