instances,approach_20
0,54.2109375
1000,54.2109375
2000,54.2109375
3000,54.2109375
4000,64.1796875
5000,64.1796875
6000,64.1796875
7000,64.1796875
8000,64.234375
9000,64.234375
10000,82.234375
11000,82.234375
12000,64.234375
13000,82.234375
14000,82.3515625
15000,82.3515625
16000,82.234375
17000,82.3515625
18000,92.078125
19000,92.078125
20000,69.4453125
21000,110.25
22000,92.1328125
23000,92.1328125
24000,110.25
25000,110.1328125
26000,110.25
27000,92.1328125
28000,110.25
29000,110.1328125
30000,119.9765625
31000,119.9765625
32000,138.171875
33000,138.171875
34000,138.171875
35000,156.171875
36000,156.2265625
37000,138.2265625
38000,147.921875
39000,166.09375
40000,165.9765625
41000,184.09375
42000,229.984375
43000,248.1328125
44000,266.390625
45000,266.5078125
46000,309.9375
47000,100.5234375
48000,100.5234375
49000,100.5234375
50000,100.5234375
51000,100.5234375
52000,54.3359375
53000,100.40625
54000,100.5234375
55000,100.5234375
56000,100.5234375
57000,100.5234375
58000,100.5234375
59000,100.5234375
60000,100.5234375
61000,110.1796875
62000,115.421875
63000,161.171875
64000,183.90625
65000,184.0234375
66000,184.0234375
67000,184.0234375
68000,184.140625
69000,184.140625
70000,184.140625
71000,184.140625
72000,184.140625
73000,184.140625
74000,184.140625
75000,184.140625
76000,184.140625
77000,184.140625
78000,184.140625
79000,184.140625
80000,184.140625
81000,184.140625
82000,184.140625
83000,184.140625
84000,184.140625
85000,184.140625
86000,184.140625
87000,184.140625
88000,184.140625
89000,184.140625
90000,184.140625
91000,184.140625
92000,184.140625
93000,184.140625
94000,184.140625
95000,184.140625
96000,184.140625
97000,184.140625
98000,184.140625
99000,184.140625
100000,184.140625
