instances,approach_22
0,44.265625
1000,80.0234375
2000,80.046875
3000,87.265625
4000,87.265625
5000,94.53125
6000,94.484375
7000,94.53125
8000,87.265625
9000,94.53125
10000,94.53125
11000,94.578125
12000,94.578125
13000,94.578125
14000,94.578125
15000,116.2734375
16000,152.2578125
17000,159.4765625
18000,178.625
19000,178.671875
20000,200.3359375
21000,80.2109375
22000,101.8671875
23000,101.8671875
24000,121.0703125
25000,161.6875
26000,154.5390625
27000,195.6171875
28000,217.3203125
29000,272.734375
30000,294.015625
31000,327.46875
32000,341.8125
33000,330.078125
34000,344.390625
35000,344.390625
36000,351.6796875
37000,351.6875
38000,358.953125
39000,366.0
40000,366.0
41000,356.8359375
42000,366.0
43000,366.0
44000,366.0
45000,354.5234375
46000,363.78125
47000,363.78125
48000,380.7265625
49000,382.8515625
50000,382.8515625
