instances,approach_20
0,29.671875
1000,29.671875
2000,29.671875
3000,29.671875
4000,44.2109375
5000,58.6015625
6000,58.6015625
7000,58.6015625
8000,58.6015625
9000,65.84375
10000,58.65625
11000,58.65625
12000,80.2421875
13000,94.6015625
14000,123.1640625
15000,123.2421875
16000,130.296875
17000,123.078125
18000,130.296875
19000,130.3203125
20000,137.5390625
21000,130.3203125
22000,130.3203125
23000,137.5390625
24000,130.3203125
25000,130.3203125
26000,123.1328125
27000,130.3515625
28000,130.3515625
29000,130.3515625
30000,123.1328125
31000,130.3515625
32000,130.3984375
33000,130.3984375
34000,137.671875
35000,137.71875
36000,130.453125
37000,130.453125
38000,130.453125
39000,130.453125
40000,130.453125
41000,137.71875
42000,137.671875
43000,137.71875
44000,130.453125
45000,137.6953125
46000,144.9453125
47000,144.9453125
48000,137.6796875
49000,130.4609375
50000,130.5078125
51000,130.4609375
52000,137.6796875
53000,144.9921875
54000,137.7265625
55000,135.828125
56000,130.4609375
57000,149.6328125
58000,130.5078125
59000,144.9453125
60000,144.9921875
61000,144.796875
62000,144.796875
63000,144.796875
64000,137.53125
65000,151.9921875
66000,159.3046875
67000,159.3046875
68000,159.3046875
69000,166.25
70000,166.296875
71000,159.078125
72000,159.078125
73000,159.078125
74000,185.34375
75000,178.2265625
76000,130.3203125
77000,123.1328125
78000,130.3515625
79000,123.1328125
80000,123.1328125
81000,123.1328125
82000,123.0859375
83000,123.1328125
84000,130.3515625
85000,123.1328125
86000,130.3984375
87000,123.1328125
88000,130.3515625
89000,130.3984375
90000,123.1328125
91000,123.1328125
92000,130.3984375
93000,130.3515625
94000,130.3984375
95000,130.3984375
96000,130.3984375
97000,130.3984375
98000,130.3984375
99000,130.3515625
100000,130.3515625
