instances,approach_0
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,26.0
4000,26.0
5000,26.0
6000,26.0
7000,26.0
8000,26.0
9000,26.0
10000,26.0
11000,26.0
12000,26.0
13000,26.0
14000,26.0
15000,26.0
16000,26.0
17000,26.0
18000,26.0
19000,26.0
20000,26.0
21000,26.0
22000,26.0
23000,26.0
24000,26.0
25000,26.0
26000,26.0
27000,26.0546875
28000,33.3203125
29000,26.0546875
30000,33.3203125
31000,33.3203125
32000,33.3203125
33000,36.7578125
34000,36.7578125
35000,36.8125
36000,36.8125
37000,36.8125
38000,36.8125
39000,36.8125
40000,36.8125
41000,36.8125
42000,36.8125
43000,36.8125
44000,36.8125
45000,36.8125
46000,36.8125
47000,36.8125
48000,36.8125
49000,36.8125
50000,36.8125
51000,36.8125
52000,36.8125
53000,36.8125
54000,36.8125
55000,36.8125
56000,36.8125
57000,36.8125
58000,36.8125
59000,36.8125
60000,36.8125
61000,36.8125
62000,36.8125
63000,36.8125
64000,36.8125
65000,36.8125
66000,36.8125
67000,36.8125
68000,36.8125
69000,44.1328125
70000,36.8671875
71000,44.1328125
72000,36.8671875
73000,44.1328125
74000,44.1328125
75000,36.8671875
76000,44.1328125
77000,44.1328125
78000,47.5703125
79000,47.5703125
80000,47.5703125
81000,47.5703125
82000,47.5703125
83000,47.5703125
84000,47.5703125
85000,47.5703125
86000,47.5703125
87000,47.5703125
88000,47.5703125
89000,47.5703125
90000,47.5703125
91000,47.5703125
92000,47.5703125
93000,47.5703125
94000,47.5703125
95000,47.5703125
96000,47.5703125
97000,47.5703125
98000,47.5703125
99000,47.5703125
100000,47.5703125
101000,47.5703125
102000,47.5703125
103000,47.5703125
104000,47.5703125
105000,47.5703125
106000,47.5703125
107000,47.5703125
108000,47.5703125
109000,47.5703125
110000,47.5703125
111000,47.5703125
112000,47.5703125
113000,47.5703125
114000,47.5703125
115000,47.5703125
116000,47.5703125
117000,54.84375
118000,54.890625
119000,54.890625
120000,54.890625
121000,54.890625
122000,54.890625
123000,58.328125
124000,58.328125
125000,58.328125
126000,58.328125
127000,58.328125
128000,58.328125
129000,58.328125
130000,58.328125
131000,58.328125
132000,58.328125
133000,58.328125
134000,58.328125
135000,58.328125
136000,58.328125
137000,58.328125
138000,58.328125
139000,58.328125
140000,58.328125
141000,58.328125
142000,58.328125
143000,58.328125
144000,58.328125
145000,58.328125
146000,58.328125
147000,58.328125
148000,58.328125
149000,58.328125
150000,58.328125
