instances,approach_22
0,29.671875
1000,29.671875
2000,58.6171875
3000,58.671875
4000,65.890625
5000,58.671875
6000,58.671875
7000,101.75
8000,108.78125
9000,137.6875
10000,144.90625
11000,137.6875
12000,144.90625
13000,159.328125
14000,157.21875
15000,180.890625
16000,173.671875
17000,137.59375
18000,152.125
19000,173.734375
20000,164.6015625
21000,202.71875
22000,224.328125
23000,243.5
24000,243.4765625
25000,243.40625
26000,262.5078125
27000,265.0
28000,279.375
29000,260.0859375
30000,267.375
31000,260.15625
32000,298.359375
33000,44.390625
34000,80.3828125
35000,80.3828125
36000,80.3828125
37000,94.7578125
38000,109.1015625
39000,116.3203125
40000,157.0078125
41000,137.9296875
42000,137.9296875
43000,80.2421875
44000,73.0546875
45000,73.0546875
46000,73.0546875
47000,73.0546875
48000,73.0546875
49000,80.34375
50000,80.34375
