instances,approach_10
0,7.140625
1000,54.765625
2000,54.796875
3000,47.53125
4000,47.53125
5000,47.53125
6000,47.53125
7000,54.75
8000,54.75
9000,54.75
10000,47.53125
11000,47.53125
12000,47.53125
13000,47.53125
14000,47.53125
15000,47.53125
16000,47.53125
17000,47.53125
18000,47.53125
19000,47.53125
20000,47.53125
21000,47.53125
22000,47.53125
23000,47.53125
24000,47.53125
25000,47.53125
26000,47.53125
27000,47.53125
28000,47.53125
29000,47.53125
30000,54.8203125
31000,54.8203125
32000,54.8203125
33000,54.8203125
34000,54.8203125
35000,54.8203125
36000,54.8203125
37000,54.8203125
38000,54.8203125
39000,54.8203125
40000,54.8203125
41000,54.8203125
42000,54.8203125
43000,54.8203125
44000,54.8203125
45000,54.8203125
46000,54.8203125
47000,54.8203125
48000,54.8203125
49000,54.8203125
50000,54.8203125
