instances,approach_21
0,94.140625
1000,94.0703125
2000,94.046875
3000,94.046875
4000,71.578125
5000,71.5546875
6000,71.5546875
7000,71.5546875
8000,71.5546875
9000,71.5546875
10000,71.5546875
11000,71.5546875
12000,71.5546875
13000,49.125
14000,49.125
15000,49.125
16000,49.125
17000,49.125
18000,130.6328125
19000,154.875
20000,132.3203125
21000,132.34375
22000,215.6484375
23000,177.84375
24000,279.3984375
25000,195.84375
26000,155.1796875
27000,177.8671875
28000,202.40625
29000,285.546875
30000,242.9140625
31000,94.5390625
32000,184.125
33000,224.765625
34000,184.03125
35000,184.03125
36000,206.6015625
37000,184.03125
38000,94.5625
39000,188.6484375
40000,188.34375
41000,188.34375
42000,188.3203125
43000,188.3203125
44000,188.296875
45000,183.9140625
46000,183.890625
47000,183.890625
48000,141.6796875
49000,112.6015625
50000,112.6015625
