instances,approach_8
0,46.921875
1000,46.921875
2000,46.921875
3000,53.3515625
4000,53.40625
5000,71.40625
6000,53.40625
7000,90.5390625
8000,72.484375
9000,78.2890625
10000,96.703125
11000,78.734375
12000,97.2734375
13000,97.328125
14000,97.328125
15000,115.4140625
16000,121.1875
17000,139.6328125
18000,163.4296875
19000,163.8125
20000,182.7421875
21000,207.0390625
22000,285.8125
23000,305.0703125
24000,347.6953125
25000,390.234375
26000,414.0625
27000,432.578125
28000,456.6328125
29000,463.328125
30000,481.84375
31000,493.9375
32000,342.140625
33000,342.140625
34000,317.7421875
35000,324.046875
36000,324.046875
37000,324.4453125
38000,324.4453125
39000,324.4453125
40000,324.359375
41000,324.359375
42000,324.359375
43000,324.359375
44000,324.359375
45000,324.359375
46000,324.359375
47000,324.359375
48000,324.359375
49000,324.359375
50000,324.359375
