instances,approach_20
0,29.671875
1000,29.671875
2000,44.2578125
3000,58.6015625
4000,58.6015625
5000,58.6015625
6000,58.6015625
7000,58.6015625
8000,58.6015625
9000,58.6015625
10000,72.9453125
11000,94.453125
12000,94.5
13000,87.3125
14000,94.53125
15000,87.3125
16000,85.1796875
17000,101.609375
18000,108.875
19000,108.921875
20000,101.65625
21000,101.65625
22000,101.65625
23000,115.8984375
24000,115.9453125
25000,115.9921875
26000,115.9921875
27000,130.2890625
28000,137.6015625
29000,137.6015625
30000,144.8203125
31000,137.6015625
32000,137.6015625
33000,137.6015625
34000,137.6015625
35000,137.6015625
36000,137.6015625
37000,137.6015625
38000,137.6015625
39000,156.7734375
40000,137.6015625
41000,87.2578125
42000,101.5390625
43000,101.5390625
44000,101.5390625
45000,101.5390625
46000,115.8671875
47000,115.9140625
48000,122.96875
49000,123.015625
50000,123.015625
51000,123.015625
52000,123.015625
53000,130.2578125
54000,130.2890625
55000,123.0703125
56000,130.2890625
57000,123.0703125
58000,130.2890625
59000,130.3359375
60000,130.3359375
61000,130.3359375
62000,137.34375
63000,137.390625
64000,144.6328125
65000,151.9296875
66000,152.0
67000,157.1328125
68000,166.296875
69000,166.34375
70000,166.34375
71000,166.34375
72000,166.34375
73000,166.34375
74000,166.34375
75000,166.34375
76000,173.390625
77000,173.390625
78000,173.390625
79000,180.609375
80000,180.609375
81000,173.390625
82000,173.390625
83000,173.390625
84000,173.390625
85000,180.609375
86000,169.2109375
87000,180.4609375
88000,180.4609375
89000,180.4609375
90000,180.4609375
91000,180.4609375
92000,187.703125
93000,187.703125
94000,187.703125
95000,187.703125
96000,187.703125
97000,187.703125
98000,194.921875
99000,194.921875
100000,194.921875
