instances,approach_22
0,58.6171875
1000,58.671875
2000,65.9375
3000,65.9375
4000,94.578125
5000,108.703125
6000,108.7578125
7000,115.9765625
8000,123.21875
9000,116.0
10000,123.265625
11000,123.265625
12000,123.265625
13000,123.265625
14000,123.3125
15000,130.5078125
16000,123.2890625
17000,130.5546875
18000,137.5390625
19000,137.5859375
20000,135.359375
21000,151.90625
22000,151.90625
23000,151.90625
24000,151.90625
25000,144.71875
26000,144.71875
27000,144.7734375
28000,144.7734375
29000,152.015625
30000,142.6484375
31000,159.1015625
32000,159.1015625
33000,159.1328125
34000,151.96875
35000,151.96875
36000,159.234375
37000,166.453125
38000,166.5078125
39000,159.2890625
40000,159.2421875
41000,152.0234375
42000,173.6796875
43000,166.5078125
44000,173.6796875
45000,173.6796875
46000,180.9921875
47000,181.0390625
48000,173.75
49000,173.828125
50000,173.828125
