instances,approach_2
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,44.03125
4000,62.0546875
5000,65.453125
6000,65.5
7000,65.5
8000,65.5
9000,65.5
10000,79.671875
11000,94.1796875
12000,94.1796875
13000,104.8359375
14000,104.9140625
15000,115.65625
16000,130.140625
17000,122.90625
18000,130.2421875
19000,130.34375
20000,123.140625
21000,124.71875
22000,144.578125
23000,155.2578125
24000,155.359375
25000,155.40625
26000,155.40625
27000,169.890625
28000,180.625
29000,173.359375
30000,184.09375
31000,191.3125
32000,176.90625
33000,176.90625
34000,184.125
35000,184.125
36000,184.125
37000,176.90625
38000,180.3203125
39000,187.5390625
40000,180.3203125
41000,180.3203125
42000,180.3203125
43000,180.3203125
44000,187.5390625
45000,187.5390625
46000,180.3515625
47000,187.5703125
48000,190.984375
49000,183.8125
50000,183.8125
