instances,approach_8
0,46.921875
1000,46.921875
2000,95.859375
3000,95.859375
4000,96.3125
5000,96.3125
6000,96.3125
7000,96.3125
8000,102.5703125
9000,102.5703125
10000,102.5703125
11000,120.59375
12000,102.9921875
13000,102.9921875
14000,121.5234375
15000,139.546875
16000,188.4609375
17000,206.515625
18000,206.6328125
19000,237.640625
20000,273.6640625
21000,298.2890625
22000,298.2890625
23000,359.3671875
24000,299.1328125
25000,299.015625
26000,250.0078125
27000,256.34375
28000,359.640625
29000,341.7578125
30000,331.6171875
31000,331.609375
32000,379.6953125
33000,380.25
34000,337.71875
35000,337.7421875
36000,337.7421875
37000,337.7421875
38000,337.7421875
39000,315.140625
40000,355.9453125
41000,355.9453125
42000,355.9453125
43000,339.0625
44000,339.0625
45000,339.0625
46000,339.0625
47000,357.1796875
48000,357.0625
49000,357.1796875
50000,357.1796875
