instances,approach_8
0,46.921875
1000,46.921875
2000,46.921875
3000,53.3515625
4000,53.3515625
5000,71.40625
6000,72.484375
7000,72.484375
8000,78.7109375
9000,78.7109375
10000,78.765625
11000,78.765625
12000,97.2734375
13000,115.4140625
14000,103.5859375
15000,103.5859375
16000,103.5859375
17000,122.1484375
18000,140.2890625
19000,140.2890625
20000,146.09375
21000,148.1015625
22000,207.5859375
23000,226.1484375
24000,226.1484375
25000,299.1171875
26000,359.78125
27000,384.09375
28000,384.0703125
29000,367.65625
30000,373.90625
31000,398.25
32000,398.6484375
33000,398.671875
34000,398.984375
35000,404.625
36000,404.7421875
37000,404.7421875
38000,399.0078125
39000,382.59375
40000,382.59375
41000,382.59375
42000,382.59375
43000,382.59375
44000,382.59375
45000,382.59375
46000,406.90625
47000,406.90625
48000,406.90625
49000,406.90625
50000,406.90625
