instances,approach_0
0,53.2109375
1000,53.2109375
2000,53.2109375
3000,53.265625
4000,53.265625
5000,71.3828125
6000,71.3828125
7000,95.6640625
8000,95.6640625
9000,95.6640625
10000,95.6640625
11000,101.7734375
12000,101.7734375
13000,119.9140625
14000,119.9453125
15000,126.0546875
16000,144.1953125
17000,126.109375
18000,144.2265625
19000,144.2265625
20000,150.3359375
21000,150.3359375
22000,168.5078125
23000,229.0703125
24000,229.0703125
25000,229.0703125
26000,247.2109375
27000,247.2109375
28000,247.2109375
29000,253.3359375
30000,259.4921875
31000,277.4921875
32000,279.0390625
33000,286.6796875
34000,286.6796875
35000,286.6796875
36000,286.6796875
37000,286.6796875
38000,286.6796875
39000,286.6796875
40000,310.84375
41000,310.84375
42000,310.84375
43000,312.3203125
44000,312.3203125
45000,312.3203125
46000,312.3203125
47000,312.3203125
48000,312.3203125
49000,312.3203125
50000,312.3203125
