instances,approach_8
0,22.3828125
1000,44.2734375
2000,44.2734375
3000,44.7265625
4000,44.7265625
5000,44.7265625
6000,55.6015625
7000,55.6015625
8000,84.5
9000,84.546875
10000,84.546875
11000,45.0859375
12000,73.671875
13000,91.8359375
14000,117.6015625
15000,44.7265625
16000,66.9296875
17000,85.046875
18000,95.96875
19000,103.6484375
20000,67.3203125
21000,85.8359375
22000,96.6796875
23000,96.6796875
24000,96.6796875
25000,104.3125
26000,103.6171875
27000,103.6171875
28000,103.984375
29000,132.6171875
30000,136.6484375
31000,143.890625
32000,143.890625
33000,162.109375
34000,60.1328125
35000,71.0234375
36000,122.2578125
37000,122.3125
38000,122.3125
39000,140.0234375
40000,158.53125
41000,176.5078125
42000,184.2734375
43000,191.4921875
44000,191.5234375
45000,188.2734375
46000,190.421875
47000,197.640625
48000,208.9296875
49000,169.7265625
50000,169.7265625
