instances,approach_2
0,36.7265625
1000,36.7421875
2000,36.7421875
3000,36.7421875
4000,36.7421875
5000,36.7421875
6000,43.984375
7000,36.796875
8000,36.796875
9000,36.796875
10000,36.796875
11000,36.796875
12000,36.796875
13000,36.796875
14000,36.796875
15000,36.828125
16000,36.828125
17000,44.1171875
18000,51.2890625
19000,44.171875
20000,51.390625
21000,51.4375
22000,62.125
23000,80.1484375
24000,80.1953125
25000,74.4921875
26000,98.140625
27000,98.140625
28000,98.140625
29000,98.140625
30000,98.140625
31000,108.8515625
32000,116.1171875
33000,116.1171875
34000,116.1171875
35000,116.1171875
36000,116.1171875
37000,116.1640625
38000,116.1640625
39000,123.40625
40000,116.21875
41000,126.8984375
42000,126.9453125
43000,123.09375
44000,123.09375
45000,123.09375
46000,123.09375
47000,123.09375
48000,123.09375
49000,123.09375
50000,123.09375
