instances,approach_2
0,22.3828125
1000,22.3828125
2000,22.3828125
3000,44.03125
4000,44.03125
5000,72.7890625
6000,76.234375
7000,83.5078125
8000,83.5546875
9000,83.5546875
10000,94.2890625
11000,94.2890625
12000,101.5625
13000,108.8515625
14000,108.8984375
15000,108.8984375
16000,101.6328125
17000,112.2890625
18000,119.5546875
19000,123.0234375
20000,148.25
21000,159.1171875
22000,159.1171875
23000,159.1171875
24000,177.09375
25000,202.2578125
26000,202.3046875
27000,195.1640625
28000,213.109375
29000,213.15625
30000,213.15625
31000,213.15625
32000,218.1875
33000,227.3515625
34000,227.3515625
35000,234.5703125
36000,227.3515625
37000,230.8125
38000,245.203125
39000,245.375
40000,252.6640625
41000,252.6640625
42000,239.6796875
43000,259.5234375
44000,259.5234375
45000,259.5234375
46000,270.2265625
47000,280.859375
48000,288.078125
49000,280.890625
50000,280.890625
