instances,approach_23
0,94.140625
1000,94.125
2000,94.125
3000,94.125
4000,94.125
5000,94.125
6000,94.125
7000,94.125
8000,94.125
9000,94.125
10000,94.125
11000,94.125
12000,94.125
13000,94.125
14000,94.125
15000,94.125
16000,94.125
17000,94.125
18000,94.125
19000,94.125
20000,94.125
21000,94.125
22000,94.125
23000,94.125
24000,94.125
25000,94.125
26000,94.125
27000,94.125
28000,94.125
29000,94.125
30000,94.125
31000,94.125
32000,94.125
33000,94.125
34000,94.125
35000,94.125
36000,94.125
37000,94.125
38000,94.125
39000,94.125
40000,94.125
41000,94.125
42000,94.125
43000,94.125
44000,94.125
45000,94.125
46000,94.125
47000,94.125
48000,94.125
49000,94.125
50000,94.125
