instances,approach_8
0,87.90625
1000,87.90625
2000,87.90625
3000,98.875
4000,98.875
5000,98.875
6000,98.875
7000,98.875
8000,135.5546875
9000,146.3203125
10000,148.453125
11000,148.453125
12000,148.453125
13000,148.5078125
14000,148.5078125
15000,148.5078125
16000,185.0703125
17000,231.4375
18000,313.265625
19000,313.6328125
20000,314.03125
21000,314.0546875
22000,314.0546875
23000,314.140625
24000,314.140625
25000,314.140625
26000,396.90625
27000,433.109375
28000,409.3828125
29000,456.5859375
30000,456.5859375
31000,456.5859375
32000,457.0078125
33000,493.265625
34000,458.71875
35000,504.03125
36000,504.03125
37000,540.0
38000,540.0
39000,551.03125
40000,551.03125
41000,551.03125
42000,551.03125
43000,551.03125
44000,551.03125
45000,551.03125
46000,551.03125
47000,551.0859375
48000,551.0859375
49000,551.0859375
50000,551.0859375
