instances,approach_22
0,109.7109375
1000,109.7109375
2000,109.7109375
3000,109.7109375
4000,109.7109375
5000,109.7109375
6000,109.7109375
7000,109.7109375
8000,109.7109375
9000,109.7109375
10000,109.7109375
11000,109.765625
12000,109.8203125
13000,109.8203125
14000,109.8203125
15000,146.0234375
16000,181.9921875
17000,181.7578125
18000,182.2265625
19000,146.0234375
20000,181.9921875
21000,146.0234375
22000,182.2265625
23000,196.5546875
24000,403.4765625
25000,403.03125
26000,232.6640625
27000,232.6640625
28000,232.6640625
29000,283.1328125
30000,283.1328125
31000,283.1328125
32000,283.1328125
33000,283.1328125
34000,297.453125
35000,311.4921875
36000,362.140625
37000,362.140625
38000,362.140625
39000,362.140625
40000,362.140625
41000,362.140625
42000,362.140625
43000,362.140625
44000,362.140625
45000,362.140625
46000,362.140625
47000,362.140625
48000,362.140625
49000,362.140625
50000,362.140625
