instances,approach_23
0,308.40625
1000,308.328125
2000,308.3046875
3000,308.3046875
4000,308.3046875
5000,308.3046875
6000,308.3046875
7000,308.3046875
8000,308.609375
9000,308.609375
10000,308.609375
11000,344.578125
12000,218.1484375
13000,218.1484375
14000,218.1484375
15000,218.1484375
16000,218.1484375
17000,218.1484375
18000,218.1484375
19000,309.1484375
20000,309.03125
21000,218.78125
22000,218.78125
23000,218.78125
24000,218.78125
25000,218.7578125
26000,300.3671875
27000,801.609375
28000,345.3515625
29000,565.3359375
30000,171.625
31000,171.578125
32000,253.1875
33000,391.828125
34000,391.6796875
35000,391.6640625
36000,391.6640625
37000,391.59375
38000,391.546875
39000,391.453125
40000,391.359375
41000,391.359375
42000,391.3125
43000,391.265625
44000,391.2890625
45000,391.2890625
46000,391.265625
47000,391.2421875
48000,391.21875
49000,391.21875
50000,391.21875
