instances,approach_2
0,46.921875
1000,46.921875
2000,46.921875
3000,113.640625
4000,95.671875
5000,113.671875
6000,113.7890625
7000,119.953125
8000,119.953125
9000,119.984375
10000,144.2421875
11000,144.2421875
12000,162.2421875
13000,162.265625
14000,162.3828125
15000,162.3828125
16000,162.3828125
17000,210.921875
18000,247.1796875
19000,271.4609375
20000,295.71875
21000,313.8671875
22000,332.0078125
23000,356.109375
24000,374.2265625
25000,416.5078125
26000,495.28125
27000,484.953125
28000,525.7578125
29000,509.15625
30000,551.40625
31000,583.3515625
32000,630.0546875
33000,612.171875
34000,612.171875
35000,612.171875
36000,618.28125
37000,618.28125
38000,618.28125
39000,618.28125
40000,618.28125
41000,618.28125
42000,618.28125
43000,618.28125
44000,618.28125
45000,618.28125
46000,618.28125
47000,600.1640625
48000,600.1640625
49000,600.1640625
50000,600.1640625
