instances,approach_23
0,159.3984375
1000,159.203125
2000,159.1796875
3000,159.15625
4000,159.15625
5000,136.6171875
6000,136.6875
7000,136.6875
8000,136.640625
9000,114.1328125
10000,114.1328125
11000,114.1328125
12000,114.1328125
13000,114.1328125
14000,114.1328125
15000,114.1328125
16000,114.1328125
17000,114.1328125
18000,114.1328125
19000,114.1328125
20000,159.484375
21000,183.921875
22000,206.5625
23000,206.5390625
24000,206.5390625
25000,206.5390625
26000,206.5390625
27000,206.5390625
28000,206.5390625
29000,183.8359375
30000,183.8359375
31000,183.8359375
32000,183.8359375
33000,183.8359375
34000,183.8359375
35000,183.859375
36000,183.8828125
37000,183.859375
38000,183.90625
39000,183.859375
40000,183.9296875
41000,183.90625
42000,183.859375
43000,183.859375
44000,183.859375
45000,183.8359375
46000,183.8359375
47000,183.8359375
48000,183.8359375
49000,183.8359375
50000,183.8359375
