instances,approach_0
0,36.7265625
1000,36.7265625
2000,36.7265625
3000,36.7265625
4000,36.7265625
5000,36.7265625
6000,36.7265625
7000,36.7265625
8000,36.7265625
9000,36.7265625
10000,36.7265625
11000,36.7265625
12000,36.7265625
13000,36.7265625
14000,36.7265625
15000,36.7265625
16000,36.7265625
17000,36.7265625
18000,36.7265625
19000,36.7265625
20000,36.7265625
21000,36.7265625
22000,36.7265625
23000,36.7265625
24000,36.7265625
25000,36.7265625
26000,36.7265625
27000,36.7265625
28000,36.7265625
29000,36.7265625
30000,36.7265625
31000,36.7265625
32000,36.7265625
33000,36.7265625
34000,36.7265625
35000,36.7265625
36000,36.7265625
37000,36.7265625
38000,36.7265625
39000,36.7265625
40000,36.7265625
41000,36.7265625
42000,36.7265625
43000,36.7265625
44000,36.7265625
45000,36.7265625
46000,36.7265625
47000,36.7265625
48000,36.7265625
49000,36.7265625
50000,36.7265625
