instances,approach_20
0,64.1796875
1000,82.3515625
2000,82.234375
3000,82.234375
4000,82.3515625
5000,82.3515625
6000,82.3515625
7000,82.3515625
8000,92.078125
9000,92.078125
10000,92.078125
11000,92.078125
12000,92.078125
13000,92.078125
14000,92.078125
15000,92.078125
16000,92.078125
17000,92.078125
18000,92.078125
19000,92.078125
20000,92.078125
21000,92.078125
22000,92.078125
23000,92.078125
24000,92.078125
25000,92.078125
26000,92.1328125
27000,110.1328125
28000,110.25
29000,110.1328125
30000,110.1328125
31000,110.1328125
32000,92.1328125
33000,92.1328125
34000,110.25
35000,110.25
36000,119.9765625
37000,119.9765625
38000,119.9765625
39000,120.03125
40000,97.3984375
41000,120.0859375
42000,120.0859375
43000,138.203125
44000,199.5859375
45000,156.3203125
46000,156.375
47000,156.375
48000,202.234375
49000,202.3515625
50000,288.953125
51000,82.3828125
52000,82.3828125
53000,82.3828125
54000,92.125
55000,110.2421875
56000,110.2421875
57000,110.2421875
58000,87.5546875
59000,110.2421875
60000,110.2421875
61000,110.2421875
62000,110.2421875
63000,110.2421875
64000,110.2421875
65000,110.2421875
66000,110.2421875
67000,110.2421875
68000,97.1953125
69000,97.1953125
70000,97.1953125
71000,97.1953125
72000,97.1953125
73000,97.1953125
74000,97.1953125
75000,97.1953125
76000,97.1953125
77000,97.1953125
78000,97.1953125
79000,97.1953125
80000,97.1953125
81000,97.1953125
82000,97.1953125
83000,97.1953125
84000,97.1953125
85000,97.1953125
86000,97.1953125
87000,97.1953125
88000,97.1953125
89000,115.25
90000,115.3671875
91000,115.3671875
92000,115.3671875
93000,168.3125
94000,82.4140625
95000,92.140625
96000,92.140625
97000,92.140625
98000,92.140625
99000,92.140625
100000,92.140625
