instances,approach_20
0,29.671875
1000,65.890625
2000,72.9453125
3000,94.46875
4000,94.515625
5000,115.8671875
6000,123.2109375
7000,123.2578125
8000,121.0703125
9000,126.1015625
10000,144.4765625
11000,144.5703125
12000,144.5703125
13000,144.5703125
14000,159.0546875
15000,144.6796875
16000,144.6796875
17000,151.9453125
18000,152.0
19000,152.0
20000,151.953125
21000,159.21875
22000,151.953125
23000,152.0
24000,152.0
25000,151.90625
26000,159.21875
27000,159.21875
28000,152.0
29000,173.4296875
30000,166.234375
31000,173.5
32000,173.5
33000,173.3984375
34000,173.3984375
35000,173.3984375
36000,180.6171875
37000,180.6171875
38000,173.3984375
39000,173.3984375
40000,171.4765625
41000,195.125
42000,180.7265625
43000,187.9453125
44000,187.9453125
45000,187.9453125
46000,187.9453125
47000,194.9921875
48000,209.5234375
49000,209.5703125
50000,216.7890625
51000,195.0859375
52000,202.3046875
53000,228.765625
54000,235.7421875
55000,235.765625
56000,216.640625
57000,223.6015625
58000,223.75
59000,238.28125
60000,231.09375
61000,238.3125
62000,238.3125
63000,238.3125
64000,231.09375
65000,245.53125
66000,245.4140625
67000,252.6640625
68000,250.453125
69000,257.71875
70000,250.453125
71000,243.234375
72000,252.4453125
73000,252.4453125
74000,250.5
75000,259.7578125
76000,259.7578125
77000,267.0
78000,266.984375
79000,274.0546875
80000,266.8359375
81000,257.6484375
82000,274.1328125
83000,281.3984375
84000,300.59375
85000,307.765625
86000,314.9375
87000,314.9609375
88000,307.7421875
89000,307.859375
90000,257.328125
91000,271.765625
92000,271.8125
93000,245.4765625
94000,245.4765625
95000,231.0390625
96000,231.0390625
97000,238.3046875
98000,238.3046875
99000,245.59375
100000,245.59375
